"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count","Total Cycle Count(ElectroPuls (10.0.0.2 : 1) Waveform)","Position (mm)","Force (N)","Cycle Energy(Energy Calculation) (J)","Velocity(Velocity Calculation) (m/s)","Acceleration(Acceleration Calculation) (m/s²)",
54.235,0.353999999999999,98,98,2,97.5,0,-5.01327938434021,-230.834587353022,1.87792924779956,0.186049596545552,-5.4644727714224,
54.236,0.355000000000004,98,98,2,97.5,0,-4.8394244440981,-214.141797183463,1.83924857642819,0.18002622696496,-5.7677851508629,
54.237,0.356000000000002,98,98,2,97.5,0,-4.67196630482691,-198.356792075353,1.80471045332357,0.173805551224743,-6.0113348339872,
54.238,0.356999999999999,98,98,2,97.5,0,-4.51101434987289,-183.538191296902,1.77397708124312,0.167425324267315,-6.2093492574928,
54.239,0.358000000000004,98,98,2,97.5,0,-4.35667247508006,-169.637533344517,1.74672217950689,0.160920786200814,-6.3696549249866,
54.24,0.359000000000002,98,98,2,97.5,0,-4.20904111339496,-156.575094734027,1.72264257226584,0.154311744908868,-6.4985957014126,
54.241,0.359999999999999,98,98,2,97.5,0,-4.06820207378584,-144.424552930171,1.70144632161598,0.147606818994625,-6.6064557110016,
54.242,0.361000000000004,98,98,2,97.5,0,-3.93416858814593,-133.515690388781,1.68281967181017,0.140835070041151,-6.6962074393232,
54.243,0.362000000000002,98,98,2,97.5,0,-3.80684452596343,-123.883491619122,1.66643311708231,0.13406232479345,-6.7520009299728,
54.244,0.363,98,98,2,97.5,0,-3.68604565498401,-115.252351110485,1.65198944717608,0.127379331858799,-6.7455206655179,
54.245,0.364000000000004,98,98,2,97.5,0,-3.57157725218825,-107.533361570848,1.6392384848279,0.120857287885246,-6.6616339402366,
54.246,0.365000000000002,98,98,2,97.5,0,-3.46326257331051,-100.452469293351,1.62797452558732,0.114521426075452,-6.5144740127547,
54.247,0.366,98,98,2,97.5,0,-3.36093163463613,-93.9828078013653,1.61802615337905,0.108365673992138,-6.3376835409777,
54.248,0.367000000000004,98,98,2,97.5,0,-3.26435909568473,-88.2364544772348,1.60922746497701,0.102398540818494,-6.153199328357,
54.249,0.368000000000002,98,98,2,97.5,0,-3.17325463046693,-83.0599712875926,1.6014245303455,0.096659636748214,-5.9552501155358,
54.25,0.369,98,98,2,97.5,0,-3.08732549953759,-78.3085811943289,1.59449140060846,0.091192287051342,-5.7259064892668,
54.251,0.369999999999997,98,98,2,97.5,0,-3.00632827031722,-73.9045676838027,1.58832697895343,0.086002160703187,-5.4656490042793,
54.252,0.371000000000002,98,98,2,97.5,0,-2.93007895982158,-69.8181781204516,1.58284759881838,0.081052424115642,-5.2011764245871,
54.253,0.372,98,98,2,97.5,0,-2.85844316157399,-66.0974900234434,1.57797938512746,0.076289632438644,-4.9657700425639,
54.254,0.372999999999998,98,98,2,97.5,0,-2.79127164797237,-62.9822345322249,1.57364414489061,0.071680566528214,-4.7727574201917,
54.255,0.374000000000002,98,98,2,97.5,0,-2.7283535813758,-60.3006560376416,1.56976578433105,0.067234764893896,-4.6062043575668,
54.256,0.375,98,98,2,97.5,0,-2.66945140270428,-57.8229645436079,1.56628691502866,0.06298933432057,-4.434669598854,
54.257,0.375999999999998,98,98,2,97.75,0,-2.61433689481742,-55.6160406418576,1.56316084755568,0.058970643813637,-4.2375198717057,
54.258,0.377000000000002,98,98,2,97.75,0,-2.56280672901844,-53.8107298143295,1.56034145774345,0.055175506495894,-4.0196465700939,
54.259,0.378,98,98,2,97.75,0,-2.51466701942142,-52.1752108541492,1.55779039154086,0.051588331564756,-3.7998145585185,
54.26,0.378999999999998,98,98,2,97.75,0,-2.46971796264982,-50.7003438186413,1.55547831196716,0.048199650609982,-3.5900154542103,
54.261,0.380000000000003,98,98,2,97.75,0,-2.42775317862586,-49.4437577107051,1.55337704917119,0.045010970794934,-3.3882288057654,
54.262,0.381,98,98,2,97.75,0,-2.38856400733322,-48.1534894100778,1.55146467155365,0.042027382028856,-3.1871528422748,
54.263,0.381999999999998,98,98,2,97.75,0,-2.35195994479148,-46.9583024095016,1.54972393256554,0.039246322486766,-2.9843573135726,
54.264,0.383000000000003,98,98,2,97.75,0,-2.31776866381848,-45.8972419611786,1.54813650756179,0.036655760696388,-2.7846689837728,
54.265,0.384,98,98,2,97.75,0,-2.28580636401153,-45.005821538146,1.54668377207733,0.034246421093807,-2.5933444595525,
54.266,0.384999999999998,98,98,2,97.75,0,-2.25590111419123,-44.0994351408422,1.54535141459669,0.03201387916077,-2.4106669580569,
54.267,0.386000000000003,98,98,2,97.75,0,-2.22792211090615,-43.3378877940246,1.54412821002387,0.029944490855729,-2.2366351455014,
54.268,0.387,98,98,2,97.75,0,-2.20176058770911,-42.7104933123861,1.54300263166468,0.028011633219234,-2.077375192876,
54.269,0.387999999999998,98,98,2,97.75,0,-2.17731473273484,-42.1307618897539,1.54196562315443,0.026192066756621,-1.9398294848942,
54.27,0.389000000000003,98,98,2,97.75,0,-2.1544830729663,-41.7426261641186,1.54100813882459,0.024476296879382,-1.8224148391654,
54.271,0.390000000000001,98,98,2,97.75,0,-2.13316718202876,-41.3402681029844,1.54012264586811,0.022861187680959,-1.7167106492064,
54.272,0.390999999999998,98,98,2,97.75,0,-2.11327939524495,-40.9721465164689,1.53930413999231,0.021342190340721,-1.6164738446123,
54.273,0.392000000000003,98,98,2,97.75,0,-2.09472393391951,-40.6862272617505,1.53854653559404,0.019916520392418,-1.519832680113,
54.274,0.393000000000001,98,98,2,97.75,0,-2.07739821714,-40.4259721095187,1.5378438720972,0.018586235599172,-1.4250526193664,
54.275,0.393999999999998,98,98,2,97.75,0,-2.06119283614559,-40.1218546589301,1.53719121798667,0.017358539407759,-1.3281237592132,
54.276,0.395000000000003,98,98,2,97.75,0,-2.04600087060331,-39.9011288940223,1.5365833647823,0.016237457094301,-1.2264886085764,
54.277,0.396000000000001,98,98,2,97.75,0,-2.03172232467035,-39.7286138401721,1.53601486631268,0.015221964295123,-1.1213896225605,
54.278,0.396999999999998,98,98,2,97.75,0,-2.01828383765375,-39.5850526188392,1.53548193847422,0.014300554140848,-1.0189448599911,
54.279,0.398000000000003,98,98,2,97.75,0,-2.00562322099961,-39.3956609558186,1.53498196620541,0.01345714358277,-0.9262350688868,
54.28,0.399000000000001,98,98,2,97.75,0,-1.99369368709164,-39.1596896055316,1.53451340184631,0.012674652939027,-0.8485344626366,
54.281,0.399999999999999,98,98,2,97.75,0,-1.98244892347921,-38.9112420304594,1.53407445726069,0.011943427643159,-0.785387013681,
54.282,0.401000000000003,98,98,2,97.75,0,-1.97184546057992,-38.7475483467046,1.5336627312094,0.01125780448715,-0.7329242582728,
54.283,0.402000000000001,98,98,2,97.75,0,-1.96187533501202,-38.5739644508819,1.53327727861355,0.010605851913815,-0.6892026231645,
54.284,0.402999999999999,98,98,2,97.75,0,-1.95251252896671,-38.5267240486144,1.53291633921737,0.00997793091054,-0.6548442771192,
54.285,0.404000000000003,98,98,2,97.75,0,-1.94368795893096,-38.6031658908937,1.53257602015955,0.009383531099219,-0.6250741167068,
54.286,0.405000000000001,98,98,2,97.75,0,-1.93533811443656,-38.6010224506097,1.53225369867607,0.008843623176213,-0.5881086024127,
54.287,0.405999999999999,98,98,2,97.75,0,-1.92740543026598,-38.6320793802613,1.5319473657739,0.008367114059659,-0.5372358475649,
54.288,0.407000000000004,98,98,2,97.75,0,-1.91982753197258,-38.491641572136,1.53165514791721,0.007951396504572,-0.4772912900495,
54.289,0.408000000000001,98,98,2,97.75,0,-1.91255499554316,-38.4688084207199,1.53137529907912,0.00759272549736,-0.4168410591646,
54.29,0.408999999999999,98,98,2,97.75,0,-1.90556354494649,-38.4924003208169,1.53110626383472,0.007279819238789,-0.3620555469822,
54.291,0.410000000000004,98,98,2,97.75,0,-1.89884060784123,-38.3949169316598,1.53084780953569,0.006995222299072,-0.3181428875071,
54.292,0.411000000000001,98,98,2,97.75,0,-1.89236794924989,-38.1795348897687,1.53059998939395,0.006728407598507,-0.2877550636276,
54.293,0.411999999999999,98,98,2,97.75,0,-1.88613402900365,-38.0513468558527,1.53036238077539,0.006476120641986,-0.2677910490974,
54.294,0.413000000000004,98,98,2,97.75,0,-1.88014567518725,-38.0817383807575,1.53013442484962,0.006231871820818,-0.2542338391283,
54.295,0.414000000000001,98,98,2,97.75,0,-1.87440487814196,-38.0326182471308,1.5299159463128,0.005987756714019,-0.2466201474632,
54.296,0.414999999999999,98,98,2,97.75,0,-1.86890270806366,-37.7270430288534,1.52970752504208,0.005743475986526,-0.2442049073179,
54.297,0.416000000000004,98,98,2,97.75,0,-1.86362838655116,-37.4797458714557,1.52950919264978,0.005505403598657,-0.2423685393976,
54.298,0.417000000000002,98,98,2,97.75,0,-1.85855520980434,-37.5288919174347,1.52931892661127,0.005282332652536,-0.2354344572318,
54.299,0.417999999999999,98,98,2,97.75,0,-1.85363905437944,-37.7245921507971,1.52913394769931,0.005086413779948,-0.2194257565855,
54.3,0.419000000000004,98,98,2,97.75,0,-1.84884736790503,-37.6917287591888,1.52895326201687,0.004925921136329,-0.1934366259572,
54.301,0.420000000000002,98,98,2,97.75,0,-1.84417896290352,-37.5332794642054,1.52877767161456,0.004792042717687,-0.1631362448166,
54.302,0.420999999999999,98,98,2,97.75,0,-1.8396426110876,-37.3673094944731,1.5286077839032,0.004665773487703,-0.1395799295377,
54.303,0.422000000000004,98,98,2,97.75,0,-1.83522349650485,-37.3485032695667,1.52844269503433,0.004540796601646,-0.1281642834033,
54.304,0.423000000000002,98,98,2,97.75,0,-1.8308733536035,-37.2780998157041,1.52828037684048,0.004433594248281,-0.1200322294275,
54.305,0.423999999999999,98,98,2,97.75,0,-1.82656183008615,-37.2997068465948,1.52811960485684,0.00435924859057,-0.1026777044764,
54.306,0.425000000000004,98,98,2,97.75,0,-1.82229515989457,-37.230878021498,1.52796060614443,0.004309653334819,-0.0767775458192,
54.307,0.426000000000002,98,98,2,97.75,0,-1.81810425339444,-37.1000413209544,1.52780484917793,0.004257397081876,-0.0578186754966,
54.308,0.427,98,98,2,97.75,0,-1.81402100283951,-36.9199578576184,1.52765372807656,0.004181338824005,-0.0585985552638,
54.309,0.428000000000004,98,98,2,97.75,0,-1.81005487933583,-36.7736181735,1.52750758916457,0.004080409223115,-0.0763790592983,
54.31,0.429000000000002,98,98,2,97.75,0,-1.8061885834371,-36.8448787830865,1.52736527371815,0.00397131333757,-0.0959180833808,
54.311,0.43,98,98,2,97.75,0,-1.80240638300589,-36.8896641942119,1.52722583430801,0.003871015539959,-0.1040065737683,
54.312,0.430999999999997,98,98,2,97.75,0,-1.79869100266443,-36.796590626003,1.52708894807671,0.003787383044541,-0.0979376333333,
54.313,0.432000000000002,98,98,2,97.75,0,-1.79503118506436,-36.6391068341386,1.52695456744769,0.003718757545968,-0.0841299870224,
54.314,0.433,98,98,2,97.75,0,-1.79142364200721,-36.543203992522,1.52682256327901,0.003660804059611,-0.0699259939617,
54.315,0.433999999999998,98,98,2,97.75,0,-1.7878629502722,-36.4166283551525,1.526692669543,0.003609170023384,-0.0592592549828,
54.316,0.435000000000002,98,98,2,97.75,0,-1.78433066342753,-36.3658613554898,1.52656412522754,0.00356622566455,-0.0509229680481,
54.317,0.436,98,98,2,97.75,0,-1.7808080615526,-36.4032352842444,1.5264359569494,0.00353790282085,-0.0411648075117,
54.318,0.436999999999998,98,98,2,97.75,0,-1.77729033013523,-36.3988105560084,1.52630790792745,0.003524046228584,-0.02836942281,
54.319,0.438000000000002,98,98,2,97.75,0,-1.77378093809655,-36.3052033499901,1.52618033448366,0.003516690741031,-0.0162461362823,
54.32,0.439,98,98,2,97.75,0,-1.77028420740842,-36.2385465905784,1.52605350150532,0.003508095447122,-0.0096777608737,
54.321,0.439999999999998,98,98,2,97.75,0,-1.76678957808544,-36.0495641844851,1.5259271914295,0.00349989868375,-0.0081037928411,
54.322,0.441000000000003,98,98,2,97.75,0,-1.76330397268949,-35.8511362055138,1.52580188269488,0.003492552554416,-0.0080611323217,
54.323,0.442,98,98,2,97.75,0,-1.75985067785274,-35.803368542008,1.52567816062924,0.003478619406299,-0.0095774251803,
54.324,0.442999999999998,98,98,2,97.75,0,-1.75644900243793,-35.9014784744238,1.52555620232164,0.003447502177928,-0.0171122665583,
54.325,0.444000000000003,98,98,2,97.75,0,-1.75310891683452,-35.8586523502483,1.5254363598317,0.003398684297972,-0.0312721997703,
54.326,0.445,98,98,2,97.75,0,-1.74981251646617,-35.606169807208,1.52531857149867,0.003345456976312,-0.0448305169917,
54.327,0.445999999999998,98,98,2,97.75,0,-1.7465498749607,-35.4168427546385,1.52520271018435,0.003299378280004,-0.0497599015432,
54.328,0.447000000000003,98,98,2,97.75,0,-1.74331470590923,-35.4040213814506,1.52508815145043,0.003264527428134,-0.0448549305822,
54.329,0.448,98,98,2,97.75,0,-1.7400902698154,-35.3441334076069,1.52497408999849,0.003240190900378,-0.0350649079672,
54.33,0.448999999999998,98,98,2,97.75,0,-1.7368758894874,-35.195192341931,1.52486071988798,0.003224639251373,-0.0248553613649,
54.331,0.450000000000003,98,98,2,97.75,0,-1.73367860996196,-34.953802079997,1.52474857691618,0.003212266816981,-0.0172333482464,
54.332,0.451000000000001,98,98,2,97.75,0,-1.73050711717836,-34.87873504409,1.5246378402224,0.003194673743656,-0.0148923904558,
54.333,0.451999999999998,98,98,2,97.75,0,-1.72735804489155,-34.9377716271051,1.52452791160923,0.003172502657115,-0.0174002856099,
54.334,0.453000000000003,98,98,2,97.75,0,-1.72422371137771,-34.9233032871046,1.52441842765501,0.003151376803956,-0.0204841125616,
54.335,0.454000000000001,98,98,2,97.75,0,-1.72111868299746,-35.001484862447,1.52430986842916,0.003129963605654,-0.0215256267165,
54.336,0.454999999999998,98,98,2,97.75,0,-1.71804451139718,-35.1065323217702,1.52420210639147,0.003104562886336,-0.0225232510639,
54.337,0.456000000000003,98,98,2,97.75,0,-1.71499144806493,-35.1999745253981,1.52409478128243,0.003077096153862,-0.02482426696,
54.338,0.457000000000001,98,98,2,97.75,0,-1.71194936613934,-35.1461773678743,1.52398778190383,0.003056101390661,-0.0249053377453,
54.339,0.457999999999998,98,98,2,97.75,0,-1.70890280597128,-34.933630192512,1.52388103072869,0.003046719820329,-0.0194523961222,
54.34,0.459000000000003,98,98,2,97.75,0,-1.70584794175235,-34.7960779006652,1.52377452333357,0.00304770791058,-0.0097546300178,
54.341,0.460000000000001,98,98,2,97.75,0,-1.70278958787954,-34.7930806992732,1.52366810919722,0.003053419899833,-0.0007056382233,
54.342,0.460999999999999,98,98,2,97.75,0,-1.69973790333546,-34.8232830447527,1.5235618856066,0.003055306178027,0.0031471062347,
54.343,0.462000000000003,98,98,2,97.75,0,-1.6966982913518,-34.8704839107609,1.52345596460199,0.003050063574573,0.0008953270173,
54.344,0.463000000000001,98,98,2,97.75,0,-1.6936650984555,-34.8481263220514,1.52335022960534,0.003041308025578,-0.0041578226219,
54.345,0.463999999999999,98,98,2,97.75,0,-1.69063397239066,-34.6682532143174,1.52324487315036,0.00303449857307,-0.0071178363866,
54.346,0.465000000000003,98,98,2,97.75,0,-1.68761222593288,-34.4499210585506,1.52314044435121,0.00302893223216,-0.0070203479747,
54.347,0.466000000000001,98,98,2,97.75,0,-1.68460147126967,-34.2624190309888,1.52303700635204,0.003021262801527,-0.0065702013063,
54.348,0.466999999999999,98,98,2,97.75,0,-1.68160483246935,-34.1840658738196,1.52293445165583,0.003009817442714,-0.0081712821701,
54.349,0.468000000000004,98,98,2,97.75,0,-1.67861994346011,-34.1222472459328,1.52283250827418,0.002997348621863,-0.0106196189704,
54.35,0.469000000000001,98,98,2,97.75,0,-1.67562914718301,-34.0506561431637,1.52273056264136,0.002990186126922,-0.0105698844666,
54.351,0.469999999999999,98,98,2,97.75,0,-1.67263644695608,-33.8441787949417,1.52262896819738,0.002989595281691,-0.006782897801,
54.352,0.471000000000004,98,98,2,97.75,0,-1.66966531679726,-33.5915077831671,1.52252878809628,0.002985658021548,-0.0035662646176,
54.353,0.472000000000001,98,98,2,97.75,0,-1.6667277427875,-33.4344030930307,1.52243034130939,0.002967534334535,-0.0071892637304,
54.354,0.472999999999999,98,98,2,97.75,0,-1.66382550112173,-33.4218764312773,1.52233332476936,0.002937041151281,-0.0175786078243,
54.355,0.474000000000004,98,98,2,97.75,0,-1.66094510066369,-33.4790446152207,1.52223697404756,0.002906289006648,-0.0268600227954,
54.356,0.475000000000001,98,98,2,97.75,0,-1.6580726454047,-33.5629856349672,1.52214068643138,0.002884569260644,-0.0279647366306,
54.357,0.475999999999999,98,98,2,97.75,0,-1.65520717681294,-33.539083855947,1.52204454699509,0.002872742818536,-0.0214614744239,
54.358,0.477000000000004,98,98,2,97.75,0,-1.65234500017509,-33.3812737566261,1.521948778053,0.002866577005756,-0.0130962444784,
54.359,0.478000000000002,98,98,2,97.75,0,-1.64950063100099,-33.1894437997445,1.52185410220454,0.002857821984898,-0.0086407640018,
54.36,0.478999999999999,98,98,2,97.75,0,-1.64668811697235,-33.1671367075185,1.52176078779775,0.002840154869587,-0.0106518867705,
54.361,0.480000000000004,98,98,2,97.75,0,-1.64389947571791,-33.1979231326729,1.52166825362588,0.002814908740018,-0.0172671912525,
54.362,0.481000000000002,98,98,2,97.75,0,-1.64113186495773,-33.2206243856289,1.52157634328248,0.002789493938422,-0.0230230268997,
54.363,0.481999999999999,98,98,2,97.75,0,-1.63838942075717,-33.2611109873251,1.52148518205766,0.002766369940572,-0.0246769588641,
54.364,0.483000000000004,98,98,2,97.75,0,-1.63567524402254,-33.2185575420533,1.52139496327283,0.002741513928667,-0.0243308431903,
54.365,0.484000000000002,98,98,2,97.75,0,-1.63299753284388,-33.1065232063778,1.52130616356774,0.002711717307618,-0.0258185904317,
54.366,0.484999999999999,98,98,2,97.75,0,-1.63034881046935,-32.8631644309639,1.52121879587389,0.002679954204212,-0.0289043830129,
54.367,0.486000000000004,98,98,2,97.75,0,-1.62770825576696,-32.5688098601646,1.52113240752018,0.002654968714127,-0.0291398747026,
54.368,0.487000000000002,98,98,2,97.75,0,-1.62505966946253,-32.489841954207,1.52104625079309,0.002645414484647,-0.0223893958998,
54.369,0.488,98,98,2,97.75,0,-1.62239306734755,-32.581384937238,1.52095949125746,0.002651581566984,-0.0094672141164,
54.37,0.489000000000004,98,98,2,97.75,0,-1.61971009325771,-32.6159229449205,1.52087202991356,0.002666108964272,0.0039587832772,
54.371,0.490000000000002,98,98,2,97.75,0,-1.61702285569551,-32.5197526735474,1.52078451239649,0.002679341539087,0.0116308560608,
54.372,0.491,98,98,2,97.75,0,-1.61434842900327,-32.2639178987826,1.52069788280758,0.002682115259504,0.0104833652375,
54.373,0.492000000000004,98,98,2,97.75,0,-1.61170543186391,-32.1353714074287,1.52061277923889,0.002668841087364,0.0010970089693,
54.374,0.493000000000002,98,98,2,97.75,0,-1.60910607397152,-32.0613845961256,1.52052934406669,0.002639334231133,-0.0133296096002,
54.375,0.494,98,98,2,97.75,0,-1.60654136229662,-32.004267611434,1.52044718910361,0.002602055801234,-0.0269685231041,
54.376,0.494999999999997,98,98,2,97.75,0,-1.60399123645783,-31.8093819107123,1.52036582268536,0.002570729789314,-0.0331612324049,
54.377,0.496000000000002,98,98,2,97.75,0,-1.60145157921443,-31.724460783653,1.52028514559348,0.002551361011006,-0.0295245672301,
54.378,0.497,98,98,2,97.75,0,-1.59893523132799,-31.7439526076687,1.52020529128953,0.002535805014929,-0.0218121137223,
54.379,0.497999999999998,98,98,2,97.75,0,-1.5964524354952,-31.7849228137187,1.52012642667594,0.002513275077433,-0.018792013172,
54.38,0.499000000000002,98,98,2,97.75,0,-1.59399622222654,-31.6778573249575,1.52004848761462,0.002484886679646,-0.0221952931576,
54.381,0.5,98,98,2,97.75,0,-1.59156149842692,-31.5596920098791,1.51997150463143,0.002457741197187,-0.0262579851013,
54.382,0.500999999999998,98,98,2,98,0,-1.58914896114757,-31.3756917927494,1.51989558765163,0.002434514684251,-0.0263426662005,
54.383,0.00100000000000477,99,99,2,98,0,-1.58675469144164,-31.3568753129296,-7.50993424958324E-05,0.002413712963405,-0.0236747661659,
54.384,0.00200000000000244,99,99,2,98,0,-1.58439094714708,-31.6290414286938,-0.000149540643150203,0.002390592354545,-0.0222248248772,
54.385,0.00300000000000011,99,99,2,98,0,-1.58206402368683,-31.9661686333931,-0.000223531236287045,0.002361855667678,-0.0241097658579,
54.386,0.00400000000000489,99,99,2,98,0,-1.57975077546576,-32.0051136705441,-0.000297521963773306,0.002333867138789,-0.0268274160715,
54.387,0.00500000000000256,99,99,2,98,0,-1.57743782349452,-31.6553262168698,-0.00037114373373015,0.002317261917875,-0.0247979838899,
54.388,0.00600000000000023,99,99,2,98,0,-1.57513422660951,-31.5040757381702,-0.000443890634528543,0.00231023432032,-0.0171469262988,
54.389,0.007000000000005,99,99,2,98,0,-1.57283480444451,-31.6065717346958,-0.000516449645346029,0.002305150994876,-0.0093176029294,
54.39,0.00800000000000267,99,99,2,98,0,-1.57052155066438,-31.8287690918572,-0.000589820666334617,0.002304824065542,-0.0042396882443,
54.391,0.00900000000000034,99,99,2,98,0,-1.5681869893557,-31.8515047719075,-0.000664153418085789,0.002315496554156,0.0015459772174,
54.392,0.0100000000000051,99,99,2,98,0,-1.56582913324747,-31.5268586475686,-0.000738871948755104,0.002335157489977,0.0100691973917,
54.393,0.0110000000000028,99,99,2,98,0,-1.56345474410733,-31.1907677243758,-0.000813329974221233,0.002355827577937,0.0172671473006,
54.394,0.0120000000000005,99,99,2,98,0,-1.5610726675217,-30.9679417158757,-0.000887363377387373,0.002371735464215,0.0189386818137,
54.395,0.0130000000000052,99,99,2,98,0,-1.55869664592746,-30.9064480593242,-0.000960870820506443,0.002377953854569,0.0144296980054,
54.396,0.0140000000000029,99,99,2,98,0,-1.55633294938351,-30.9403189679872,-0.00103396431524061,0.00237414057657,0.0061157386253,
54.397,0.0150000000000006,99,99,2,98,0,-1.55397882805818,-31.0112713228976,-0.00110688509516876,0.002364521493451,-0.0025455190291,
54.398,0.0160000000000053,99,99,2,98,0,-1.55163553366894,-30.9723668472381,-0.00117950805093869,0.002353745810089,-0.0082243216559,
54.399,0.017000000000003,99,99,2,98,0,-1.54930465292339,-30.8801399640507,-0.00125159345952852,0.00234281837696,-0.0104742282192,
54.4,0.0180000000000007,99,99,2,98,0,-1.54698650249319,-30.7326442286618,-0.00132300731061719,0.002330785744052,-0.0112134681326,
54.401,0.0190000000000055,99,99,2,98,0,-1.54469918529901,-30.5375427742612,-0.00139307948671785,0.002312719553999,-0.0135111401178,
54.402,0.0200000000000031,99,99,2,98,0,-1.54246412983608,-30.4065608521995,-0.00146118621259461,0.002280888645611,-0.02038553841,
54.403,0.0210000000000008,99,99,2,98,0,-1.54028291724713,-30.3575115636202,-0.00152745589244319,0.002234581120111,-0.0320444780211,
54.404,0.0220000000000056,99,99,2,98,0,-1.53814317238629,-30.4514523556907,-0.00159251372645031,0.002184925132711,-0.0429690789364,
54.405,0.0230000000000032,99,99,2,98,0,-1.53603036793686,-30.437475146564,-0.0016568369249228,0.00214410305585,-0.0460012756683,
54.406,0.0240000000000009,99,99,2,98,0,-1.53393516327969,-30.2714192192129,-0.0017204357040157,0.002115606635178,-0.039774553166,
54.407,0.0250000000000057,99,99,2,98,0,-1.53185473023356,-30.211187663215,-0.00178335071106517,0.002096053111537,-0.0295112484194,
54.408,0.0260000000000034,99,99,2,98,0,-1.52977773931755,-30.271014452853,-0.00184616120324677,0.002083831890405,-0.0200367019976,
54.409,0.027000000000001,99,99,2,98,0,-1.52768530644843,-30.2464014640207,-0.00190947551834597,0.002082656140976,-0.0111072703738,
54.41,0.0280000000000058,99,99,2,98,0,-1.5255772785773,-30.1202822589403,-0.00197310284423224,0.00209247878379,-0.001189873267,
54.411,0.0290000000000035,99,99,2,98,0,-1.52346838008412,-30.1406303318679,-0.00203664491812106,0.002103610557142,0.0069158643025,
54.412,0.0300000000000011,99,99,2,98,0,-1.5213796700047,-30.1461110830816,-0.00209960568034262,0.002102580782437,0.0070905697735,
54.413,0.0310000000000059,99,99,2,98,0,-1.51932641272631,-30.1139091512165,-0.00216147034291225,0.002084130763239,-0.0026073836358,
54.414,0.0320000000000036,99,99,2,98,0,-1.51729373464867,-29.995455629823,-0.00222256183693048,0.002057719358474,-0.0156123615202,
54.415,0.0330000000000013,99,99,2,98,0,-1.51526124617674,-29.7572874841671,-0.00228328521771459,0.002038794956152,-0.021776888362,
54.416,0.034000000000006,99,99,2,98,0,-1.51322688474066,-29.6021752060272,-0.00234366451860524,0.002033107242888,-0.0171994963375,
54.417,0.0350000000000037,99,99,2,98,0,-1.51120128040478,-29.5557097558948,-0.00240357975275174,0.002031172416775,-0.0085328538361,
54.418,0.0360000000000014,99,99,2,98,0,-1.50919061818324,-29.551871216372,-0.00246300244279496,0.002023748831638,-0.0047073199655,
54.419,0.0370000000000061,99,99,2,98,0,-1.50719121150949,-29.4624554946057,-0.00252199926214303,0.002011768191505,-0.0071440739286,
54.42,0.0380000000000038,99,99,2,98,0,-1.50520176442529,-29.4246917223966,-0.00258057569379844,0.001999795461222,-0.0106111506792,
54.421,0.0390000000000015,99,99,2,98,0,-1.50323207119033,-29.4267240440389,-0.00263853531154723,0.001986508806293,-0.0123692806318,
54.422,0.0400000000000063,99,99,2,98,0,-1.5012901671647,-29.2692826005317,-0.00269552631735337,0.001967282626933,-0.0146743348645,
54.423,0.0410000000000039,99,99,2,98,0,-1.49937501498656,-29.0560518503814,-0.00275137726302432,0.001942215234182,-0.019196686048,
54.424,0.0420000000000016,99,99,2,98,0,-1.49747868927913,-28.9688519026835,-0.00280639432133967,0.001917529791174,-0.0232004438108,
54.425,0.0430000000000064,99,99,2,98,0,-1.49559584018377,-29.0361370967647,-0.00286100164186109,0.001897930665022,-0.0232741328741,
54.426,0.044000000000004,99,99,2,98,0,-1.49372059459313,-29.038689373625,-0.00291545392298076,0.001884611027565,-0.0192411746003,
54.427,0.0450000000000017,99,99,2,98,0,-1.4918530538721,-28.9517700334174,-0.00296960369516341,0.001875215181173,-0.014026346746,
54.428,0.0460000000000065,99,99,2,98,0,-1.48999768369564,-28.9089078879681,-0.00302328018327103,0.001866201018542,-0.0104584785832,
54.429,0.0470000000000042,99,99,2,98,0,-1.48816822000701,-28.8298316312476,-0.00307609564694644,0.001851249393482,-0.010909906488,
54.43,0.0480000000000018,99,99,2,98,0,-1.48637251660114,-28.7901135631791,-0.00312782981285409,0.001827107550151,-0.0159274518126,
54.431,0.0490000000000066,99,99,2,98,0,-1.48460080415144,-28.6448363095279,-0.00317870892072847,0.001798634203847,-0.0226842287416,
54.432,0.0500000000000043,99,99,2,98,0,-1.4828479907495,-28.6541996525392,-0.00322892617981552,0.001773240022223,-0.0262501460081,
54.433,0.0510000000000019,99,99,2,98,0,-1.48111126603763,-28.8181540110972,-0.00327883300823828,0.001753656509247,-0.0245747304336,
54.434,0.0520000000000067,99,99,2,98,0,-1.47938399825964,-28.8988989612432,-0.00332867941116888,0.001738714238727,-0.0199343408336,
54.435,0.0530000000000044,99,99,2,98,0,-1.47766684678545,-28.8219352816652,-0.0033782371189659,0.001727069967014,-0.0153452436147,
54.436,0.054000000000002,99,99,2,98,0,-1.47596366890909,-28.6767647987283,-0.0034272023759172,0.001715994285981,-0.0124630941511,
54.437,0.0549999999999997,99,99,2,98,0,-1.47428430273133,-28.6339387006492,-0.00347532520444815,0.001700226446129,-0.0126539058827,
54.438,0.0560000000000045,99,99,2,98,0,-1.47262841125989,-28.6419786847402,-0.00352274655600127,0.001679467275444,-0.0158575914562,
54.439,0.0570000000000022,99,99,2,98,0,-1.47097588153038,-28.6787460662745,-0.00357010865687357,0.001661925360757,-0.0182965946357,
