"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count","Total Cycle Count(ElectroPuls (10.0.0.2 : 1) Waveform)","Position (mm)","Force (N)","Cycle Energy(Energy Calculation) (J)","Velocity(Velocity Calculation) (m/s)","Acceleration(Acceleration Calculation) (m/s²)",
5.303,0.0190000000000001,1,1,2,0,0,13.6084191913163,-19.9268847891197,8.45896143954742E-06,-7.052317452E-05,-0.011570262051,
5.304,0.0200000000000005,1,1,2,0,0,13.6083291380094,-19.8835936485548,1.02514940554945E-05,-8.17603808E-05,-0.012332476393,
5.305,0.0209999999999999,1,1,2,0,0,13.6082367185038,-19.9034129068895,1.20900417946373E-05,-8.866731968E-05,-0.010598081558,
5.306,0.0220000000000002,1,1,2,0,0,13.6081439036186,-19.898712537849,1.39371566451446E-05,-9.182825987E-05,-0.007082219493,
5.307,0.0230000000000006,1,1,2,0,0,13.6080482952394,-19.8468855717424,1.58371627531428E-05,-9.353431952E-05,-0.003848275635,
5.308,0.024,1,1,2,0,0,13.6079471114938,-19.7536298957884,1.78406269941315E-05,-9.644294092E-05,-0.002503292337,
5.309,0.0250000000000004,1,1,2,0,0,13.6078423768117,-19.6666147651202,1.99049603920468E-05,-0.00010057641663,-0.002915309168,
5.31,0.0260000000000007,1,1,2,0,0,13.6077377281514,-19.7479093387562,2.1967298963174E-05,-0.00010364359461,-0.003446130098,
5.311,0.0270000000000001,1,1,2,0,0,13.6076339248892,-19.8569082963894,2.40228535973971E-05,-0.00010442084741,-0.002700089745,
5.312,0.0280000000000005,1,1,2,0,0,13.6075331550847,-19.8620745166082,2.60240906647076E-05,-0.00010314684432,-0.000848853587,
5.313,0.0289999999999999,1,1,2,0,0,13.6074372786907,-19.8032040721417,2.79255726024346E-05,-0.00010021181863,0.001156933103,
5.314,0.0300000000000002,1,1,2,0,0,13.607344635057,-19.7851239730008,2.97593758836141E-05,-9.637458905E-05,0.002707380077,
5.315,0.0310000000000006,1,1,2,0,0,13.6072468716487,-19.8387977526349,3.16962607035161E-05,-9.514939418E-05,0.002782958,
5.316,0.032,1,1,2,0,0,13.6071307694727,-19.9842767189256,3.40080335043361E-05,-0.00010172910626,-0.000332666802,
5.317,0.0330000000000004,1,1,2,0,0,13.6069844997372,-20.2134106828662,3.69478860562679E-05,-0.00011965081354,-0.007640838555,
5.318,0.0340000000000007,1,1,2,0,0,13.6068080175874,-20.3591666979328,4.05280538961707E-05,-0.00014628319194,-0.017132310056,
5.319,0.0350000000000001,1,1,2,0,0,13.6066128034613,-20.3583803409363,4.45023740770633E-05,-0.0001730380184,-0.024055911482,
5.32,0.0360000000000005,1,1,2,0,0,13.6064127350755,-20.2590196040326,4.85655028978884E-05,-0.00019105081112,-0.02409548192,
5.321,0.0369999999999999,1,1,2,0,0,13.6062158193724,-20.1935416214543,5.25483751666031E-05,-0.00019766630308,-0.017216212614,
5.322,0.0380000000000003,1,1,2,0,0,13.606029148728,-20.2369951545181,5.63219723425784E-05,-0.0001947879903,-0.007186540766,
5.323,0.0390000000000006,1,1,2,0,0,13.6058643644203,-20.373921847427,5.96679932635392E-05,-0.000183178261,0.002649596314,
5.324,0.04,1,1,2,0,0,13.605733320903,-20.4347551343445,6.23418495491134E-05,-0.00016122797159,0.012092472377,
5.325,0.0410000000000004,1,1,2,0,0,13.6056388325612,-20.3764465477096,6.42699409357694E-05,-0.00013019920177,0.0215716655,
5.326,0.0420000000000007,1,1,2,0,0,13.6055780573073,-20.2624242944776,6.55048597815467E-05,-9.534096808E-05,0.029454064858,
5.327,0.0430000000000001,1,1,2,0,0,13.6055422431613,-20.1900569545451,6.62292453157334E-05,-6.34008479E-05,0.032833960476,
5.328,0.0440000000000005,1,1,2,0,0,13.6055182960605,-20.2035434374235,6.67129001262266E-05,-3.974236481E-05,0.030331063106,
5.329,0.0449999999999999,1,1,2,0,0,13.6054890808679,-20.2276501859937,6.73035026806437E-05,-2.90876419E-05,0.022241846163,
5.33,0.0460000000000003,1,1,2,0,0,13.6054409811714,-20.1223697789488,6.82739145386665E-05,-3.330011623E-05,0.010095691792,
5.331,0.0470000000000006,1,1,2,0,0,13.6053767618857,-20.0168856940103,6.95627716952626E-05,-4.727022209E-05,-0.002679604617,
5.332,0.048,1,1,2,0,0,13.6053046934792,-20.0046420673643,7.10049155621266E-05,-6.173814518E-05,-0.01119216157,
5.333,0.0490000000000004,1,1,2,0,0,13.605226968647,-20.0668631265527,7.25621910691734E-05,-7.141059797E-05,-0.012879936831,
5.334,0.0500000000000007,1,1,2,0,0,13.6051370918667,-20.1314122411801,7.43686368525277E-05,-7.967348892E-05,-0.010688225328,
5.335,0.0510000000000002,1,1,2,0,0,13.6050351625244,-20.2594649669801,7.64271446263043E-05,-8.984696447E-05,-0.009258934882,
5.336,0.0520000000000005,1,1,2,0,0,13.6049321881735,-20.3179431817989,7.85163607582005E-05,-9.862707628E-05,-0.009182291048,
5.337,0.0529999999999999,1,1,2,0,0,13.6048353480032,-20.280488898252,8.04821402975883E-05,-0.00010082059414,-0.007222142747,
5.338,0.0540000000000003,1,1,2,0,0,13.6047454571487,-20.2679506492833,8.23046072366954E-05,-9.659562974E-05,-0.002243951367,
5.339,0.0550000000000006,1,1,2,0,0,13.6046603477334,-20.2446584389033,8.40286094727948E-05,-9.054121748E-05,0.00284825408,
5.34,0.0560000000000001,1,1,2,0,0,13.6045811083301,-20.1482247209783,8.56289634532347E-05,-8.478284346E-05,0.00541676643,
5.341,0.0570000000000004,1,1,2,0,0,13.6045140933904,-20.0370879151679,8.69754716044187E-05,-7.733306782E-05,0.006354605978,
5.342,0.0580000000000007,1,1,2,0,0,13.6044654710575,-19.9613440850082,8.79478801412206E-05,-6.516449674E-05,0.008357993786,
5.343,0.0590000000000002,1,1,2,0,0,13.6044346201448,-19.9830396334476,8.8564040490281E-05,-4.880868888E-05,0.012009103482,
5.344,0.0600000000000005,1,1,2,0,0,13.6044065999653,-20.024027745096,8.91245430946719E-05,-3.53331188E-05,0.014235565492,
5.345,0.0609999999999999,1,1,2,0,0,13.6043670917302,-20.051007518418,8.99161900512213E-05,-3.231581614E-05,0.011202161188,
5.346,0.0620000000000003,1,1,2,0,0,13.6043129758974,-20.0381643217669,9.10009195109518E-05,-4.044409773E-05,0.002811107611,
5.347,0.0630000000000006,1,1,2,0,0,13.6042500082867,-19.9463645261112,9.22597846348386E-05,-5.238908686E-05,-0.005929618577,
5.348,0.0640000000000001,1,1,2,0,0,13.6041881231007,-19.9372766620351,9.34938879107551E-05,-5.998734989E-05,-0.009495959038,
5.349,0.0650000000000004,1,1,2,0,0,13.6041305043921,-20.0486896262565,9.46458577809532E-05,-6.092997018E-05,-0.006905588038,
5.35,0.0660000000000007,1,1,2,0,0,13.6040724216786,-20.0921731847917,9.58116028983442E-05,-5.90378533E-05,-0.002088891961,
5.351,0.0670000000000002,1,1,2,0,0,13.6040080909759,-20.0964641194171,9.71042845373845E-05,-5.981790882E-05,0.000240044009,
5.352,0.0680000000000005,1,1,2,0,0,13.6039378214006,-20.0825594103415,9.85159659977672E-05,-6.423796772E-05,-0.001070404814,
5.353,0.069,1,1,2,0,0,13.603863591984,-19.9977894088612,0.000100003536452362,-6.967586591E-05,-0.003633409673,
5.354,0.0700000000000003,1,1,2,0,0,13.6037848524989,-19.8774687622381,0.000101573415100094,-7.439448476E-05,-0.004916762601,
5.355,0.0710000000000006,1,1,2,0,0,13.6037023451795,-19.7328032080172,0.000103207483781753,-7.851681484E-05,-0.004755516021,
5.356,0.0720000000000001,1,1,2,0,0,13.6036194878463,-19.7263318712558,0.000104842223133333,-8.148197325E-05,-0.00395406521,
5.357,0.0730000000000004,1,1,2,0,0,13.6035416121766,-19.905259108412,0.000106385391476423,-8.125783001E-05,-0.002355519416,
5.358,0.0740000000000007,1,1,2,0,0,13.6034698710626,-20.0860274562066,0.000107819901201109,-7.752980204E-05,0.000318518164,
5.359,0.0750000000000002,1,1,2,0,0,13.6033954628483,-20.1773654052073,0.000109317864782931,-7.43816108E-05,0.002502911532,
5.36,0.0760000000000005,1,1,2,0,0,13.6033107982978,-20.3240158201693,0.000111032380401051,-7.668498507E-05,0.001686672606,
5.361,0.077,1,1,2,0,0,13.6032201604566,-20.4688640839054,0.000112881069686529,-8.337963685E-05,-0.00198528787,
5.362,0.0780000000000003,1,1,2,0,0,13.6031320632544,-20.5420255699976,0.000114687542006253,-8.808366229E-05,-0.004780080625,
5.363,0.0790000000000006,1,1,2,0,0,13.6030571604105,-20.5543050322906,0.000116226658023514,-8.490108641E-05,-0.002935232946,
5.364,0.0800000000000001,1,1,2,0,0,13.6029996277097,-20.5355075898002,0.000117408661972761,-7.365010846E-05,0.003237116105,
5.365,0.0810000000000004,1,1,2,0,0,13.6029590216155,-20.5059482855271,0.000118241928584143,-5.766576175E-05,0.010250467957,
5.366,0.0820000000000007,1,1,2,0,0,13.6029302342074,-20.4155905608045,0.000118830941103561,-4.213847035E-05,0.014427219489,
5.367,0.0830000000000002,1,1,2,0,0,13.6029031422559,-20.3706801434916,0.000119383430937169,-3.182437695E-05,0.014100448593,
5.368,0.0840000000000005,1,1,2,0,0,13.6028706920299,-20.3044748905017,0.000120043389923381,-2.920807083E-05,0.009568716616,
5.369,0.085,1,1,2,0,0,13.6028334408919,-20.2580847862025,0.000120798890678489,-3.228301725E-05,0.003218266542,
5.37,0.0860000000000003,1,1,2,0,0,13.6027990400695,-20.2660972289129,0.000121495923272532,-3.495576972E-05,-0.001246912473,
5.371,0.0870000000000006,1,1,2,0,0,13.6027704084692,-20.3161593461383,0.000122076890747381,-3.352515045E-05,-0.001562399133,
5.372,0.0880000000000001,1,1,2,0,0,13.6027422313396,-20.343476165884,0.000122649726656509,-3.022602572E-05,0.000760159386,
5.373,0.0890000000000004,1,1,2,0,0,13.602714238566,-20.2469472847614,0.000123217845924221,-2.825816401E-05,0.002339194186,
5.374,0.0900000000000007,1,1,2,0,0,13.6026928417235,-20.0917678392982,0.000123649406490761,-2.606930107E-05,0.002433540985,
5.375,0.0910000000000002,1,1,2,0,0,13.6026860015325,-20.0493643704557,0.000123786692996266,-1.900862638E-05,0.003584106096,
5.376,0.0920000000000005,1,1,2,0,0,13.602690831462,-20.087379003198,0.00012368976417647,-7.7061503E-06,0.006871671582,
5.377,0.093,1,1,2,0,0,13.6026930298337,-20.1882583521212,0.000123645493764812,5.3942601E-07,0.009112865732,
5.378,0.0940000000000003,1,1,2,0,0,13.602681229655,-20.2753266737324,0.000123884232532107,-1.21172608E-06,0.006163627721,
5.379,0.0950000000000006,1,1,2,0,0,13.6026605291786,-20.2913718882529,0.000124304107525049,-1.027070289E-05,-0.000944480986,
5.38,0.0960000000000001,1,1,2,0,0,13.6026417901323,-20.2699146335478,0.000124684147439216,-1.744195806E-05,-0.006300312902,
5.381,0.0970000000000004,1,1,2,0,0,13.6026279736257,-20.2081720919986,0.000124963780314052,-1.785071342E-05,-0.005708821719,
5.382,0.0979999999999999,1,1,2,0,0,13.6026178954605,-20.1304425292808,0.000125167049926601,-1.417176609E-05,-0.001211194496,
5.383,0.0990000000000002,1,1,2,0,0,13.602610346004,-20.1752928036165,0.000125319193124103,-1.044105501E-05,0.002468165648,
5.384,0.100000000000001,1,1,2,0,0,13.602607707782,-20.2644185929737,0.000125372537591722,-6.83469876E-06,0.003677875506,
5.385,0.101,1,1,2,0,0,13.6026091140421,-20.228191030287,0.000125344066021205,-2.89824772E-06,0.003742691136,
5.386,0.102,1,1,2,0,0,13.6026118563752,-20.1083607050426,0.000125288757890789,5.9373737E-07,0.003704082818,
5.387,0.103000000000001,1,1,2,0,0,13.6026131268676,-20.0351412777935,0.000125263256883202,1.89995899E-06,0.002969595834,
5.388,0.104,1,1,2,0,0,13.6026024494611,-20.0501846149066,0.000125477260543496,-1.87232506E-06,0.00043839896,
5.389,0.105,1,1,2,0,0,13.6025716894255,-20.1474498336047,0.000126095500875407,-1.311782556E-05,-0.004490697284,
5.39,0.106,1,1,2,0,0,13.6025288295007,-20.1721196894687,0.000126959547734765,-2.836521363E-05,-0.010204101836,
5.391,0.107,1,1,2,0,0,13.6024898045002,-20.0201858024398,0.000127743800105484,-3.807948075E-05,-0.012386885514,
5.392,0.108000000000001,1,1,2,0,0,13.6024687273831,-19.9338186448211,0.000128164857721287,-3.479111277E-05,-0.007473412875,
5.393,0.109,1,1,2,0,0,13.6024667887706,-19.9836057727925,0.000128203549930738,-2.071993074E-05,0.002622421665,
5.394,0.11,1,1,2,0,0,13.6024703743213,-20.0609461947061,0.00012813175904406,-6.02291492E-06,0.011024087952,
5.395,0.111000000000001,1,1,2,0,0,13.6024614918576,-20.02732177771,0.000128309800338022,-1.81210258E-06,0.011363404639,
5.396,0.112,1,1,2,0,0,13.6024335938862,-19.9546708570412,0.000128867508579912,-1.084671169E-05,0.003383046949,
5.397,0.113,1,1,2,0,0,13.6023953246089,-19.9057207512952,0.000129630222771221,-2.530471086E-05,-0.006687999693,
5.398,0.114,1,1,2,0,0,13.6023590882274,-19.8985701838106,0.000130351404507113,-3.454801679E-05,-0.01126657418,
5.399,0.115,1,1,2,0,0,13.6023269851472,-19.902184787986,0.000130990267920333,-3.560625985E-05,-0.008352195041,
5.4,0.116000000000001,1,1,2,0,0,13.6022925414882,-19.9568864441634,0.000131676714050323,-3.404524423E-05,-0.002727984317,
5.401,0.117,1,1,2,0,0,13.602254952354,-20.0831145659545,0.000132429248536222,-3.468512792E-05,0.000114968223,
5.402,0.118,1,1,2,0,0,13.6022150215308,-20.3106250796111,0.000133235726174276,-3.734799834E-05,-0.000586509916,
5.403,0.119000000000001,1,1,2,0,0,13.6021695532449,-20.435646092905,0.000134162057726559,-4.088955531E-05,-0.002319580366,
5.404,0.12,1,1,2,0,0,13.6021170701817,-20.3612646524665,0.000135232631148802,-4.591148028E-05,-0.003722061405,
5.405,0.121,1,1,2,0,0,13.6020620666503,-20.2757441416951,0.000136350220643119,-5.113477047E-05,-0.004638224136,
5.406,0.122,1,1,2,0,0,13.6020118573302,-20.3231869019692,0.000137369443005769,-5.280912755E-05,-0.004098200691,
5.407,0.123,1,1,2,0,0,13.6019682534889,-20.4024380443516,0.000138257339850644,-4.966593985E-05,-0.001293773579,
5.408,0.124000000000001,1,1,2,0,0,13.6019287292187,-20.3975383174204,0.000139063634493999,-4.436161361E-05,0.002346265828,
5.409,0.125,1,1,2,0,0,13.6018954488217,-20.3771996230779,0.000139742134228367,-3.887497957E-05,0.004710677018,
5.41,0.126,1,1,2,0,0,13.6018753400559,-20.3513979361131,0.000140151635141937,-3.12020696E-05,0.006087824479,
5.411,0.127000000000001,1,1,2,0,0,13.6018681179942,-20.338245245263,0.000140298566700337,-2.019424393E-05,0.008017501901,
5.412,0.128,1,1,2,0,0,13.601864644547,-20.3043981694818,0.000140369151736489,-9.96348858E-06,0.009774229864,
5.413,0.129,1,1,2,0,0,13.6018545722144,-20.3050070866699,0.000140573667456356,-6.57769717E-06,0.008410387264,
5.414,0.13,1,1,2,0,0,13.6018351689966,-20.3425146189142,0.000140968013813285,-1.089193254E-05,0.003129272558,
5.415,0.131,1,1,2,0,0,13.6018165400593,-20.322352751315,0.000141346785446105,-1.637166809E-05,-0.00235387739,
5.416,0.132000000000001,1,1,2,0,0,13.6018113493091,-20.3344687190922,0.000141452305147866,-1.482976532E-05,-0.003023594,
5.417,0.133,1,1,2,0,0,13.601818194689,-20.335895585727,0.00014131310310126,-5.6113673E-06,0.001738359849,
5.418,0.134,1,1,2,0,0,13.6018245150731,-20.2564719184478,0.000141184823423836,3.07704213E-06,0.006756452868,
5.419,0.135000000000001,1,1,2,0,0,13.6018180597025,-20.2295074355298,0.000141315499424622,2.64515643E-06,0.006111317468,
5.42,0.136,1,1,2,0,0,13.6018015255693,-20.2631782681939,0.000141650255154564,-5.64627297E-06,-5.3660271E-05,
5.421,0.137,1,1,2,0,0,13.6017850626145,-20.2598262811115,0.000141983819350335,-1.34891509E-05,-0.005799000849,
5.422,0.138,1,1,2,0,0,13.6017720526957,-20.2223503648947,0.000142247154264933,-1.544839752E-05,-0.006212353978,
5.423,0.139,1,1,2,0,0,13.6017617185844,-20.1931199055656,0.000142455983248858,-1.324308735E-05,-0.002474968976,
5.424,0.140000000000001,1,1,2,0,0,13.6017553129224,-20.1493091433543,0.000142585193231877,-9.95831876E-06,0.001279780659,
5.425,0.141,1,1,2,0,0,13.6017496917072,-20.1554940394823,0.000142698474217214,-7.34886275E-06,0.00275833729,
5.426,0.142,1,1,2,0,0,13.6017452715363,-20.1582144077503,0.000142787570958691,-5.49623595E-06,0.002585001021,
5.427,0.143000000000001,1,1,2,0,0,13.6017447486473,-20.128463947943,0.000142798103689754,-3.61129962E-06,0.002089368422,
5.428,0.144,1,1,2,0,0,13.6017468021835,-20.0913666404795,0.000142756807250325,-9.1914601E-07,0.002117408655,
5.429,0.145,1,1,2,0,0,13.6017459960209,-20.0780996967962,0.00014277299881118,4.22699E-07,0.002044895846,
5.43,0.146,1,1,2,0,0,13.6017292242013,-20.0158465354222,0.000143109223027006,-4.73795006E-06,-0.000203810631,
5.431,0.147,1,1,2,0,0,13.6016880646347,-20.0243589907499,0.000143933241780935,-1.92984466E-05,-0.006029855083,
5.432,0.148000000000001,1,1,2,0,0,13.6016334493494,-20.0930726529444,0.000145028754267277,-3.787995811E-05,-0.012946846787,
5.433,0.149,1,1,2,0,0,13.6015806446388,-20.1750008618681,0.000146091926251788,-5.003539728E-05,-0.015447385317,
5.434,0.15,1,1,2,0,0,13.6015417959156,-20.1930455525626,0.000146876049782151,-4.916108679E-05,-0.010174335974,
5.435,0.151000000000001,1,1,2,0,0,13.6015191400726,-20.1546885865109,0.000147333105748587,-3.817765536E-05,-1.878126E-06,
5.436,0.152,1,1,2,0,0,13.6015040881528,-20.0836364220415,0.000147635937767805,-2.52325301E-05,0.008539203297,
5.437,0.153,1,1,2,0,0,13.6014871555825,-19.9902795993705,0.000147975214968977,-1.789729191E-05,0.01067365099,
5.438,0.154,1,1,2,0,0,13.6014643994837,-19.9168875206772,0.000148429280687096,-1.81154337E-05,0.006752190317,
5.439,0.155,1,1,2,0,0,13.6014397551094,-19.8367944643492,0.000148919132996278,-2.15755229E-05,0.001075287981,
5.44,0.156000000000001,1,1,2,0,0,13.601418051553,-19.8239151853317,0.000149349522219928,-2.319564628E-05,-0.001935515231,
5.441,0.157,1,1,2,0,0,13.6013977465972,-19.8250582133531,0.000149752057547597,-2.216622159E-05,-0.001377248705,
5.442,0.158,1,1,2,0,0,13.6013756031105,-19.7906801667584,0.000150190672834369,-2.127609525E-05,0.000192770764,
5.443,0.159000000000001,1,1,2,0,0,13.6013554207217,-19.7868966673692,0.000150590057857322,-2.100359806E-05,0.0007466271,
5.444,0.16,1,1,2,0,0,13.6013408427897,-19.7927396731355,0.000150878552479707,-1.908938113E-05,0.000950301857,
5.445,0.161,1,1,2,0,0,13.6013279839138,-19.9923862733814,0.000151134348477896,-1.574355221E-05,0.001851184605,
5.446,0.162,1,1,2,0,0,13.6013045293175,-20.3527534739473,0.000151607487962084,-1.655330885E-05,0.001669669655,
5.447,0.163,1,1,2,0,0,13.6012598491671,-20.6115843920092,0.000152522634349653,-2.664354641E-05,-0.002347225248,
5.448,0.164000000000001,1,1,2,0,0,13.6011999770359,-20.6787916619796,0.000153758705756048,-4.287007841E-05,-0.009146981616,
5.449,0.165,1,1,2,0,0,13.6011353109904,-20.5955331324538,0.000155093229438567,-5.675271125E-05,-0.01368247392,
5.45,0.166,1,1,2,0,0,13.6010688297893,-20.489040852323,0.000156458905352262,-6.377241789E-05,-0.012526924728,
5.451,0.167000000000001,1,1,2,0,0,13.601001887469,-20.4184587836207,0.000157828126822987,-6.607499018E-05,-0.007663444195,
5.452,0.168,1,1,2,0,0,13.6009356316748,-20.3329518235617,0.000159178135360545,-6.659802671E-05,-0.003183851867,
5.453,0.169,1,1,2,0,0,13.6008782768276,-20.3359753524293,0.000160344415411605,-6.379146793E-05,-5.8018665E-05,
5.454,0.17,1,1,2,0.25,0,13.6008445456611,-20.341052855074,0.000161030457218201,-5.293802709E-05,0.004221744805,
5.455,0.171,1,1,2,0.25,0,13.6008351326362,-20.3463854216477,0.000161221953152399,-3.352282823E-05,0.011007903628,
5.456,0.172000000000001,1,1,2,0.25,0,13.600839923366,-20.3443976569114,0.000161124483879903,-1.244734097E-05,0.017344757974,
5.457,0.173,1,1,2,0.25,0,13.600846989452,-20.3742453573517,0.000160980623162081,1.21221025E-06,0.018352619928,
5.458,0.174,1,1,2,0.25,0,13.6008461100741,-20.4553081941138,0.000160998575465052,3.99983997E-06,0.012622755582,
5.459,0.175000000000001,1,1,2,0.25,0,13.6008399834418,-20.4164055055465,0.000161123778446566,-6.991505E-08,0.003991990748,
5.46,0.176,1,1,2,0.25,0,13.6008326922386,-20.2954337646883,0.000161272197592458,-4.90182725E-06,-0.002241186752,
5.461,0.177,1,1,2,0.25,0,13.6008216675464,-20.1837166122473,0.000161495332678871,-8.06187863E-06,-0.0041017068,
5.462,0.178,1,1,2,0.25,0,13.6008110654507,-20.2003444840282,0.000161709410520758,-9.77786655E-06,-0.003228390588,
5.463,0.179,1,1,2,0.25,0,13.6008021771611,-20.1657306729197,0.00016188880320259,-1.021473282E-05,-0.001765470463,
5.464,0.180000000000001,1,1,2,0.25,0,13.6007975021962,-20.199174714765,0.000161983155461257,-8.13843402E-06,-6.6653244E-05,
5.465,0.181,1,1,2,0.25,0,13.6007965845598,-20.3108369172088,0.000162001742191507,-4.81176376E-06,0.001697460717,
5.466,0.182,1,1,2,0.25,0,13.6007942274458,-20.3799193303256,0.000162049698566422,-2.47667823E-06,0.002654083403,
5.467,0.183000000000001,1,1,2,0.25,0,13.600790861572,-20.2727202773763,0.000162118114394797,-2.22789866E-06,0.002006669161,
5.468,0.184,1,1,2,0.25,0,13.6007852035652,-20.1388994051986,0.000162232439003246,-3.75088576E-06,0.000343141357,
5.469,0.185,1,1,2,0.25,0,13.6007752182342,-20.1382079113882,0.00016243352912797,-6.26856416E-06,-0.001289864489,
5.47,0.186,1,1,2,0.25,0,13.6007639637955,-20.1838285465759,0.000162660430071976,-9.06786605E-06,-0.002303758057,
5.471,0.187,1,1,2,0.25,0,13.6007531333388,-20.1825428783708,0.000162879023191741,-1.074651179E-05,-0.002378617998,
5.472,0.188000000000001,1,1,2,0.25,0,13.6007394728838,-20.1224597302221,0.000163154315528837,-1.180665079E-05,-0.001829290563,
5.473,0.189,1,1,2,0.25,0,13.6007235572824,-20.0086106213693,0.000163473670587236,-1.348799943E-05,-0.001432053914,
5.474,0.19,1,1,2,0.25,0,13.6007090321225,-19.9672030226909,0.000163763998129709,-1.482192503E-05,-0.001390758836,
5.475,0.191000000000001,1,1,2,0.25,0,13.6006999138998,-19.9817272594686,0.000163946129752069,-1.332021119E-05,-0.00058746068,
5.476,0.192,1,1,2,0.25,0,13.6006933041812,-20.0677872799311,0.000164078487763152,-9.98775263E-06,0.001200245424,
5.477,0.193000000000001,1,1,2,0.25,0,13.6006843590258,-20.1012878977262,0.000164258147072975,-8.06290087E-06,0.002360953104,
5.478,0.194,1,1,2,0.25,0,13.6006759630715,-20.085452869852,0.000164426850092133,-8.07976403E-06,0.001764619324,
5.479,0.195,1,1,2,0.25,0,13.6006738257957,-20.0926595662573,0.000164469785944594,-6.68311108E-06,0.000989706149,
5.48,0.196000000000001,1,1,2,0.25,0,13.6006756755448,-20.0896152084454,0.000164432622383028,-2.81877188E-06,0.001712903992,
5.481,0.197,1,1,2,0.25,0,13.6006719046863,-20.096204012298,0.000164508389900428,-1.03254065E-06,0.002500600934,
5.482,0.198,1,1,2,0.25,0,13.6006522019574,-20.0662500008238,0.000164904044872636,-6.86423734E-06,0.000124285245,
5.483,0.199000000000001,1,1,2,0.25,0,13.6006179500038,-20.0507335180625,0.000165591087402427,-1.928793519E-05,-0.005523918662,
5.484,0.2,1,1,2,0.25,0,13.6005807057297,-20.0844538168595,0.000166338490360751,-3.078488234E-05,-0.010168072292,
5.485,0.201000000000001,1,1,2,0.25,0,13.600549173224,-20.064796804186,0.000166971493597717,-3.463304743E-05,-0.009480337742,
5.486,0.202,1,1,2,0.25,0,13.6005258973679,-19.954716382948,0.000167437237812371,-3.076904134E-05,-0.003829148354,
5.487,0.203,1,1,2,0.25,0,13.6005068080689,-19.9114532709729,0.000167817746429473,-2.449688385E-05,0.002272800156,
5.488,0.204000000000001,1,1,2,0.25,0,13.6004838196868,-20.0887871717434,0.00016827751683584,-2.151499106E-05,0.00456263266,
5.489,0.205,1,1,2,0.25,0,13.6004533975528,-20.3718980935826,0.000168892967029985,-2.404878274E-05,0.002314266859,
5.49,0.206,1,1,2,0.25,0,13.6004200556247,-20.4599000638254,0.000169573672467791,-2.906794666E-05,-0.001624698011,
5.491,0.207000000000001,1,1,2,0.25,0,13.6003895399514,-20.4403494469701,0.000170197721794248,-3.161811343E-05,-0.003532853103,
5.492,0.208,1,1,2,0.25,0,13.6003689015848,-20.465022250837,0.000170619831822662,-2.840035773E-05,-0.001560489174,
5.493,0.209000000000001,1,1,2,0.25,0,13.6003580139374,-20.5200821501961,0.000170842947506271,-2.067634285E-05,0.002839256713,
5.494,0.21,1,1,2,0.25,0,13.6003512049739,-20.4935163871169,0.000170982577554149,-1.258925799E-05,0.00648105812,
5.495,0.211,1,1,2,0.25,0,13.6003477258107,-20.3792371306559,0.000171053679043164,-7.03362858E-06,0.007218727231,
5.496,0.212000000000001,1,1,2,0.25,0,13.6003497808254,-20.2867466331423,0.000171011894447326,-2.81784992E-06,0.00591311082,
5.497,0.213,1,1,2,0.25,0,13.6003512760418,-20.3648094780481,0.000170981503010592,2.2682184E-07,0.004266401815,
5.498,0.214,1,1,2,0.25,0,13.6003476977795,-20.4500623992428,0.000171054526167892,1.4111228E-07,0.002456889434,
5.499,0.215000000000001,1,1,2,0.25,0,13.6003359961283,-20.4209753504799,0.000171293655481327,-4.49323536E-06,-0.000511186588,
5.5,0.216,1,1,2,0.25,0,13.6003163775287,-20.4079332882244,0.000171694158486686,-1.163971905E-05,-0.004023397031,
5.501,0.217000000000001,1,1,2,0.25,0,13.6002943657572,-20.4094044375768,0.000172143389444106,-1.796146665E-05,-0.006145422048,
5.502,0.218,1,1,2,0.25,0,13.6002811565528,-20.3692605764411,0.000172412716303082,-1.86530498E-05,-0.004880119092,
5.503,0.219,1,1,2,0.25,0,13.6002841696857,-20.3865333445429,0.000172351314991753,-1.098327334E-05,0.000127775398,
5.504,0.220000000000001,1,1,2,0.25,0,13.600294605826,-20.4124807167432,0.000172138422874914,3.7333393E-07,0.00626741782,
5.505,0.221,1,1,2,0.25,0,13.6003022568316,-20.4010163237098,0.000171982290726683,7.37369767E-06,0.008943684968,
5.506,0.222,1,1,2,0.25,0,13.600305418377,-20.3524674425925,0.000171917868733555,7.13970795E-06,0.006136930761,
5.507,0.223,1,1,2,0.25,0,13.6002999936215,-20.3342671677256,0.000172028226526505,1.93249319E-06,0.000444348806,
5.508,0.224,1,1,2,0.25,0,13.6002896650027,-20.2927973687461,0.000172238037257444,-4.32002422E-06,-0.004028838043,
5.509,0.225000000000001,1,1,2,0.25,0,13.6002828161516,-20.172635701406,0.000172376608120428,-7.8135295E-06,-0.005111222976,
5.51,0.226,1,1,2,0.25,0,13.600284011624,-20.1689455477864,0.000172352494497372,-5.47948436E-06,-0.002572943793,
5.511,0.227,1,1,2,0.25,0,13.6002900254513,-20.2682239294462,0.000172230903419612,2.2768182E-07,0.001597716326,
5.512,0.228000000000001,1,1,2,0.25,0,13.6002930106647,-20.3280161269166,0.000172170309199686,3.65973666E-06,0.004012696466,
