phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
0.082,0.041082,0.000159218525285,0.159218525285,29.3617758171,-1.4970373503,-29.3617758171,0.00190372987526,-0.00269899794992
0.084,0.042084,0.000157347700681,0.157347700681,29.3126953617,-1.49516652569,-29.3126953617,0.00188539294879,-0.00275388570388
0.086,0.043086,0.000155496423407,0.155496423407,29.3081035536,-1.49331524842,-29.3081035536,0.00186660602123,-0.00280814770313
0.088,0.044088,0.000153663716099,0.153663716099,29.2790923408,-1.49148254111,-29.2790923408,0.00184783313601,-0.00286183386519
0.09,0.04509,0.000151843992104,0.151843992104,29.2017607693,-1.48966281712,-29.2017607693,0.00183068600071,-0.00291504185331
0.092,0.046092,0.000150032472496,0.150032472496,29.1144739102,-1.48785129751,-29.1144739102,0.00181749823571,-0.00296785900505
0.094,0.047094,0.000148227824171,0.148227824171,29.048909603,-1.48604664918,-29.048909603,0.00180828618909,-0.0030203366951
0.096,0.048096,0.000146431839855,0.146431839855,29.0202135402,-1.48425066487,-29.0202135402,0.00180049312056,-0.00307247651282
0.098,0.049098,0.000144646587617,0.144646587617,29.0317669349,-1.48246541263,-29.0317669349,0.00179175982672,-0.00312428937072
0.1,0.0501,0.000142875068706,0.142875068706,29.0369481646,-1.48069389372,-29.0369481646,0.00178076448574,-0.00317572225057
0.102,0.051102,0.000141120492665,0.141120492665,28.9901403818,-1.47893931768,-28.9901403818,0.00176698936297,-0.00322663100746
0.104,0.052104,0.000139383045266,0.139383045266,28.908955605,-1.47720187028,-28.908955605,0.00175098089308,-0.00327693101788
0.106,0.053106,0.00013766069392,0.13766069392,28.8166552348,-1.47547951893,-28.8166552348,0.00173455194128,-0.00332664248162
0.108,0.054108,0.000135952849424,0.135952849424,28.732687429,-1.47377167444,-28.732687429,0.00171905717227,-0.00337578436074
0.11,0.05511,0.000134260731736,0.134260731736,28.675942748,-1.47207955675,-28.675942748,0.00170403738972,-0.00342435512828
0.112,0.056112,0.000132584591176,0.132584591176,28.645774203,-1.47040341619,-28.645774203,0.00168863029276,-0.00347239535911
0.114,0.057114,0.00013092370843,0.13092370843,28.6167773647,-1.46874253344,-28.6167773647,0.00167297539489,-0.00351994954185
0.116,0.058116,0.00012927209591,0.12927209591,28.6003178836,-1.46709092092,-28.6003178836,0.00165933101756,-0.00356719960142
0.118,0.059118,0.000127622074091,0.127622074091,28.5753022779,-1.4654408991,-28.5753022779,0.00165060060747,-0.00361436832418
0.12,0.06012,0.000125972588703,0.125972588703,28.5172870803,-1.46379141372,-28.5172870803,0.00164704137115,-0.00366145129972
0.122,0.061122,0.000124326544279,0.124326544279,28.4585326742,-1.46214536929,-28.4585326742,0.00164531997548,-0.00370833759229
0.124,0.062124,0.000122687776314,0.122687776314,28.3955193682,-1.46050660133,-28.3955193682,0.00164159988777,-0.00375491444173
0.126,0.063126,0.000121058817719,0.121058817719,28.3279238004,-1.45887764273,-28.3279238004,0.00163472036885,-0.0038011047786
0.128,0.064128,0.000119442266605,0.119442266605,28.2643726015,-1.45726109162,-28.2643726015,0.00162490540895,-0.00384683794012
0.13,0.06513,0.000117844754013,0.117844754013,28.2198282058,-1.45566357903,-28.2198282058,0.00161130619353,-0.00389194890419
0.132,0.066132,0.000116272773547,0.116272773547,28.1838562401,-1.45409159856,-28.1838562401,0.00159233177495,-0.00393627894134
0.134,0.067134,0.000114725437241,0.114725437241,28.1469696164,-1.45254426225,-28.1469696164,0.00156905162313,-0.00397986063341
0.136,0.068136,0.00011319681352,0.11319681352,28.1232964755,-1.45101563853,-28.1232964755,0.00154597262795,-0.00402287118677
0.138,0.069138,0.000111682538576,0.111682538576,28.1080478719,-1.44950136359,-28.1080478719,0.00152684015535,-0.00406545096591
0.14,0.07014,0.000110180991881,0.110180991881,28.0785052755,-1.44799981689,-28.0785052755,0.00151170639372,-0.00410764008167
0.142,0.071142,0.000108692629038,0.108692629038,28.0028462742,-1.44651145405,-28.0028462742,0.00149838394499,-0.00414937910627
0.144,0.072144,0.000107217717269,0.107217717269,27.962489672,-1.44503654228,-27.962489672,0.00148528182895,-0.00419065481601
0.146,0.073146,0.000105754935267,0.105754935267,27.9644263162,-1.44357376028,-27.9644263162,0.00147233375268,-0.00423156432299
0.148,0.074148,0.00010430177544,0.10430177544,27.9285821007,-1.44212060045,-27.9285821007,0.00146058729334,-0.00427218152066
0.15,0.07515,0.000102856857189,0.102856857189,27.8550643794,-1.4406756822,-27.8550643794,0.00145065172356,-0.00431248852519
0.152,0.076152,0.000101419655726,0.101419655726,27.812534927,-1.43923848074,-27.812534927,0.00144217285206,-0.00435249421775
0.154,0.077154,9.99907516286e-05,0.0999907516286,27.814556819,-1.43780957664,-27.814556819,0.00143414085049,-0.00439223754605
0.156,0.078156,9.85715066145e-05,0.0985715066145,27.8212331771,-1.43639033163,-27.8212331771,0.0014256242125,-0.00443171580084
0.158,0.079158,9.71635658717e-05,0.0971635658717,27.7996415729,-1.43498239089,-27.7996415729,0.00141589612992,-0.00447086738331
0.16,0.08016,9.57677562329e-05,0.0957677562329,27.760838568,-1.43358658125,-27.760838568,0.00140485620906,-0.00450963965929
0.162,0.081162,9.43832619176e-05,0.0943832619176,27.7351603917,-1.43220208693,-27.7351603917,0.00139324033332,-0.00454805353768
0.164,0.082164,9.30066542818e-05,0.0930066542818,27.723014047,-1.4308254793,-27.723014047,0.00138273384495,-0.00458622275725
0.166,0.083166,9.16375139829e-05,0.0916375139829,27.7068622716,-1.429456339,-27.7068622716,0.00137396754708,-0.00462416565225
0.168,0.084168,9.02766067017e-05,0.0902766067017,27.6635688903,-1.42809543172,-27.6635688903,0.00136616025591,-0.00466184105825
0.17,0.08517,8.89220443129e-05,0.0889220443129,27.6051660926,-1.42674086933,-27.6051660926,0.00135873843878,-0.00469927439188
0.172,0.086172,8.75716757465e-05,0.0875716757465,27.5513676833,-1.42539050076,-27.5513676833,0.00135248957184,-0.0047365177558
0.174,0.087174,8.62257344176e-05,0.0862257344176,27.5014292864,-1.42404455943,-27.5014292864,0.00134759343785,-0.00477356899779
0.176,0.088176,8.48868214461e-05,0.0848868214461,27.4644941764,-1.42270564646,-27.4644941764,0.00134246379877,-0.00481036792549
0.178,0.089178,8.35584574509e-05,0.0835584574509,27.4400858838,-1.42137728246,-27.4400858838,0.0013351673477,-0.00484683667389
0.18,0.09018,8.22433513839e-05,0.0822433513839,27.4296573809,-1.4200621764,-27.4296573809,0.00132487470344,-0.00488291744634
0.182,0.091182,8.09414901052e-05,0.0809414901052,27.3982704196,-1.41876031512,-27.3982704196,0.00131245381257,-0.00491860399187
